pdb_id,entity_id
4ndy,3
5kfl,2
3q0f,3
5kfl,1
3q0f,2
3u7f,1
3zqc,2
2vwj,2
6fb0,2
3zqc,3
6fb0,1
6fb0,3
6fb0,4
3zqc,1
5cnq,3
1lrr,1
5j2q,4
5kfn,2
5kfn,3
4k4g,1
6gce,2
6gce,3
5zyu,2
6dsy,1
6dsy,2
5zfy,1
5zyu,1
5zfy,3
5zfy,2
6dsy,3
6bem,1
5wcu,7
6m7t,1
5wcu,2
6en8,1
6m7t,3
5z6z,3
6bek,1
6m7p,1
6m7o,2
6m7o,1
6m7o,3
5zyv,2
6m7u,2
5zyv,1
6dsu,2
6dsu,1
5e6d,1
5e6d,3
6gce,1
6dsv,3
6dsv,1
6fke,2
5wcu,6
5wcu,5
5wcu,4
5wcu,3
6en8,2
6en8,3
6cuu,7
6cuu,6
6cuu,3
6cuu,4
6cuu,5
6fk4,2
6fk4,1
6bcn,1
6hkt,5
6hkt,2
3u2b,1
4j9n,1
4ubb,2
4ubb,4
4ubb,1
8ick,1
8ick,2
3cq8,3
4ird,4
3u2b,3
4j9n,3
3u2b,2
4j9n,2
4ubb,3
4ird,3
4yig,3
4yig,4
3cq8,1
5co8,2
6evv,1
5xf3,6
4wwc,2
1n4l,2
5gwk,2
1nnj,2
5v1f,4
4bnc,3
5v1f,3
4bnc,1
5v1f,1
1dh3,1
4rpx,1
4k4h,2
4pd2,3
8icf,3
3wtu,1
3e43,2
4a8k,2
3e43,1
1dsz,2
1dsz,1
1dsz,4
6crc,3
6crc,1
4auw,1
4x4e,2
4x4e,1
5vu7,1
3bty,1
4pd2,2
3os2,2
4z2c,2
4z2c,3
5zln,2
5zln,1
3os2,3
3os2,4
4k4h,4
3hpo,1
3hpo,2
4yd2,4
4yd2,1
4rq0,1
6fb6,4
3a01,4
3kd1,2
3kd1,1
2v2t,1
3kd1,3
6fb6,2
6fb6,1
2v2t,3
3a01,3
2v9w,2
2odi,1
2v9w,3
3gp8,2
2v9w,1
5gki,3
3gp8,1
5gki,1
3a01,1
2odi,2
2odi,3
5gki,2
2fdc,2
5d8c,2
4iht,3
3hpo,3
3os2,1
1mjp,1
6fb6,5
6fb6,6
2v2t,2
6fb6,3
1rzt,4
1rzt,2
1rzt,3
1mjp,3
3a01,2
2fdc,1
4iht,2
2ibk,1
5d8c,3
5d8c,1
4l18,3
1bc7,2
1bc7,3
3or3,2
3or3,3
3or3,1
4m47,2
4m47,4
3fc3,1
4a8s,1
5xou,3
5xou,1
4z59,2
5bti,3
4z66,2
4z66,6
4z66,4
2is1,3
3fdq,1
1bpy,1
1f0v,1
1bpy,3
3us0,2
2au0,2
4ru9,2
2au0,1
3rmb,1
1bpy,2
3us0,1
5iij,3
5iij,4
5iij,2
2r9l,2
2r9l,4
5crk,1
2r9l,1
1lmb,2
1lmb,3
5gkh,2
1lmb,1
2ivk,4
4rq2,1
4m47,3
1l9z,6
2ivk,2
1l9z,5
4rq2,4
4rq2,2
3or3,5
3or3,4
4m47,1
1l9z,7
1l9z,4
3i2o,1
3rmb,2
3rmb,3
1bpy,4
1f0v,2
5iij,1
1bc7,1
2ivk,3
2ivk,1
4rq2,3
3gik,3
3l2p,4
1zet,3
3l2p,3
1qqb,1
1zet,2
1zet,1
3gik,1
4ru9,3
5f3w,4
6cev,3
6cev,2
3l2p,2
5xvp,4
5kft,2
1rrc,2
5tb9,2
5tb9,3
5cla,3
5cla,1
1ssp,2
1ssp,1
5ze0,7
4enn,1
5ze0,2
6gcd,3
5ze0,3
6gcd,1
1qsl,1
5yuy,2
5zmc,2
5zmc,4
4jgc,3
4jgc,1
5tb9,1
1fzp,2
5cla,2
5hod,3
5hod,2
5ze0,1
2o5c,2
6fb5,3
4xpe,1
4xpe,2
6fb5,1
6fb5,4
6fb5,2
6gcd,2
1p3p,5
1p3p,2
1per,2
5kft,1
5hod,1
1ssp,3
5ze0,9
5ze0,6
4enn,2
5xvp,3
5xvp,1
5xvp,2
5tb9,4
5kft,3
1fzp,1
3c0x,2
3c0x,1
1jk2,2
3c0x,4
4a12,3
4a12,1
5avc,4
5avc,2
5avc,3
1zqt,2
1rrq,3
1rrq,1
3u6o,1
2aq4,2
5v0d,3
5v0d,1
3cvt,1
4mhg,3
2i9g,1
2i9g,2
4b5g,3
5o6g,2
3rjg,4
6bkf,1
6bkf,4
5o6g,1
3rjg,3
4a8s,2
5und,1
5und,2
5und,3
5k1y,3
5xou,2
5k1y,2
6boq,3
6btf,2
6btf,4
6btf,3
5tyx,2
4z59,1
5tyx,3
5tyx,1
5bti,1
1jkr,3
3cvt,2
1jkr,1
3cvt,3
4ds5,2
5o6g,3
4b5g,2
3vaj,2
4oln,2
4m42,3
4ds5,3
2i9g,3
5fdk,2
5fdk,1
4b5g,1
3rjg,2
6bkf,3
6bkf,2
3rjg,1
3vaj,1
4oln,3
4m42,2
1zrd,3
1pgz,2
5iff,1
1a1v,2
1zqt,3
1zqt,1
1t9j,1
1t9j,2
5v3m,2
5v3m,1
1t9j,3
3mgs,4
3mgs,5
5kfq,2
5hhh,4
4n5s,3
2p5l,3
2p5l,1
3hxo,2
4oln,1
4m42,1
4fj8,3
4fj8,1
5kfq,1
4n5s,1
4z66,3
4a12,2
4z66,1
4ypr,2
5avc,6
5k1y,1
1rrq,2
3u6o,2
3u6o,3
4ihy,2
5hhh,2
5hhh,3
4n5s,2
5hhh,1
2qfj,1
5dqt,4
2i9g,4
5szx,3
5szx,1
3u6l,2
3u6l,1
3u6l,3
6boq,2
6boq,1
6btf,1
5bti,4
5tyx,4
5bti,2
4z66,5
4ypr,1
4ypr,3
5avc,1
1a1v,1
5avc,5
5szx,2
1jkr,2
4mhg,2
4mhg,1
4ds5,1
5dqt,3
5yi3,2
5dqt,1
3suo,3
3suo,1
4ihy,3
4ihy,1
4fj8,2
2pi5,3
5kfq,3
5dqt,2
5yi3,1
3suo,2
1zrd,2
3kk1,3
5f3w,1
3zhm,3
3zhm,1
4xqk,3
4f2s,3
4f2s,2
4f2s,1
3i2o,2
1u45,2
5gkh,3
5gkh,1
4q8f,2
6cev,1
2is1,2
2is1,1
4xqk,2
4xqk,1
1u45,3
2au0,3
4ru9,1
3fdq,2
3fdq,3
5iff,2
3mky,2
3mky,1
5crk,2
5crk,3
1zrd,1
1rvb,1
4q8f,3
4q8f,1
4c8m,1
4c8m,3
4c8m,2
5v0d,4
4osz,1
5ulw,2
5f3w,3
3zhm,2
1u45,1
2aq4,1
5v0d,2
2aq4,3
4osz,2
5v3m,3
4osz,3
1pgz,1
3kk1,1
1rvb,2
3kk1,4
3kk1,2
3gik,2
5f3w,2
1qqb,2
3l2p,1
3hxo,1
4rts,1
3fc3,3
3fc3,2
2p5l,2
2qfj,2
5vmw,2
4rts,3
4rts,2
5vmw,3
5vmw,1
2etw,3
5ulw,1
2etw,1
3v9u,1
1ph9,2
3v9u,2
1b01,2
4b21,2
1b01,3
4hik,1
2i3q,1
2i3q,2
2i3q,3
1nk7,2
5cdp,2
5cdp,3
1ph9,4
1b01,1
2e1c,1
4hik,2
4yoq,2
2e1c,3
4ot0,2
4ot0,3
1ph9,3
5cdp,4
5cdp,1
4mdf,2
4rua,2
4rua,3
3s8q,2
4rua,1
4b21,3
3s8q,3
4b21,1
5xvp,5
1l9z,2
1b94,2
1qsl,2
1p3p,4
1p3p,1
5zmc,3
5yuy,3
5zmc,1
1p3p,3
5yuy,1
1per,3
1per,1
4jgc,2
2o5c,1
4xpe,3
1huz,1
1huz,2
4mdf,1
1jk2,3
5dqi,3
1jk2,1
5dqi,2
3c0x,3
5dqi,1
1ph9,1
1b94,1
1huz,3
4un8,3
1c7y,6
1c7y,7
1c7y,4
1c7y,8
4aae,2
4ff1,2
5ua2,2
5ua2,3
4aae,3
1cz0,2
4aae,1
1cz0,1
4x4d,3
4ff1,1
5ua2,1
4hug,2
3sv4,2
3sv4,3
4b9m,1
1i6j,3
1i6j,1
4un8,2
4un8,4
1c7y,9
1c7y,2
1c7y,3
5vc8,3
5vc8,2
5vc8,1
4uqm,3
4f4x,3
3klf,4
4htu,1
3klf,1
5iik,1
4x9j,1
1qbj,1
4x9j,3
1qbj,2
4x9j,2
3sv4,1
4hug,1
1r2y,3
1r2y,2
5k5i,1
5ui5,3
1kx3,2
1kx3,5
1kx3,1
3swm,1
3swm,2
4p2h,3
4p2h,1
4p2h,2
1r2y,1
5k5i,2
5k5i,3
3klf,2
5iik,4
5iik,3
1p3f,3
4irk,3
1p3f,5
1p3f,4
4dl3,3
4mg2,3
4mg2,2
1l3v,3
4mg2,1
1h9d,1
5v1g,4
2rdj,2
4lvl,3
4lvl,1
5fro,3
5fro,2
5k98,2
4m9h,1
4fcy,1
5kt6,1
5kt6,3
5voi,5
5voi,4
4oiq,1
4q8e,3
3bep,3
2v6e,1
3vak,2
1oh8,1
4rto,1
4rto,3
5k98,3
4m9h,4
4m9h,2
4fcy,3
3waz,2
5kt6,2
5voi,7
4mte,1
1an2,2
2rdj,4
5ef6,2
5ef6,3
3q24,1
1an2,1
1l3v,2
1h9d,2
1h9d,4
1bdh,1
5v1g,1
5vz9,2
4oin,2
3fyl,1
4oin,3
3fyl,2
1ej9,2
5av9,6
5av9,5
5av9,4
1r8d,3
6ccv,9
5voi,6
5voi,3
5voi,1
3bep,1
5voi,2
3bep,2
4oiq,4
4oiq,3
5vz9,1
3cro,2
4f6m,3
3cro,1
3cro,3
4f6m,1
4oin,6
1zjn,1
1l3v,1
4mte,2
1s0n,2
1s0n,3
1r8d,2
1r8d,1
6ccv,8
6ccv,5
6ccv,4
6ccv,6
4er8,2
1i6j,2
1c7y,5
1c7y,1
1t2t,2
1t2t,1
1t2t,3
4x4d,1
6bwy,1
6ctl,1
6ctl,2
6ctl,4
4f4x,1
1ca6,1
1rta,1
4f4x,2
1rta,2
3uo7,1
4uqm,2
4uqm,1
3uo7,3
3klf,3
4htu,2
6ccv,7
5z6w,2
5z6w,4
6ctl,3
1ca6,2
4x4d,2
6bwy,2
4er8,1
3uo7,2
2iso,3
1wtx,1
2va2,3
2o8c,2
3dlb,1
4ost,3
5iud,2
5iud,3
5kbj,1
2va2,1
2va2,2
1qzh,1
4dtx,3
5kl3,1
3fsp,3
3fsp,1
4umk,2
4umk,3
5tvp,1
3mgq,3
3mgq,6
3mgq,1
3mgq,5
3mgq,4
3mgq,2
1rcn,1
1iaw,2
2o8c,1
3o1u,3
3o1u,1
1u8b,4
1u8b,3
1u8b,5
3rb6,2
5kl3,2
3rb6,3
5vzc,3
5vzc,1
3rzj,3
3rzj,2
4umk,1
3o1u,2
5kvy,1
5vvj,1
4u7b,1
5x6e,1
5x6e,2
2fjw,1
1dfm,2
5k5l,3
5k5l,2
5k5l,1
3pov,2
3pov,3
4dk9,1
5dny,2
5dny,3
5dny,1
5jjv,1
3k9f,1
5vl9,2
4z6e,4
4r2c,2
5vl9,1
4r2c,1
4q44,2
2fjw,2
2fjw,3
4q44,1
1qn5,1
5j2k,1
5j2k,2
5j2k,4
5j2k,3
3pov,1
4dk9,2
4dk9,3
5bua,2
1nke,3
5bua,1
1nke,2
4flx,3
4huf,1
4lz1,2
4lz1,1
2vhg,2
1tf6,3
1tf6,2
2vhg,1
4b5f,1
3t72,3
5ip3,3
3t72,1
5a0w,2
5a0w,1
1n3c,1
1n3c,3
1sxq,3
1n3c,2
1s10,3
4nii,2
4rkg,2
4rkg,1
8icj,1
8icj,2
4m04,4
4m04,3
4m04,2
3v79,3
4jl3,1
1kb6,2
1kb6,1
2qnc,4
2qnc,3
1kb6,3
1wd1,1
1wd1,2
2qnc,2
2qnc,5
5v1i,3
1zqs,2
5v1i,2
5v1i,1
1zqs,1
5a0w,3
3pv8,2
3t72,4
2uyh,2
2qnc,1
1zqs,3
5v1i,4
1sxq,2
1sxq,1
4nii,3
4m04,1
2pi4,1
3v79,4
3v79,2
3u61,5
2y9z,3
4jl3,2
4jl3,3
1j1v,1
1j1v,2
2pi4,2
2pi4,3
3v79,1
3v79,5
3v79,6
5ip3,1
5kn8,3
4aqu,2
5kn8,2
4aqu,1
3u61,4
3u61,1
4e7k,2
4e7k,4
4nii,1
4aqu,3
5kn8,1
3ayw,4
3ayw,3
5dg8,1
3ayw,1
3ayw,2
4o0i,2
4o0i,1
1dfm,1
5ejk,4
3jsp,2
5ejk,3
3jsp,1
5ejk,1
3cvx,3
4mde,2
3cvx,1
1g9z,4
1g9z,1
1g9z,3
2euz,1
4wu9,3
4x5v,1
4x5v,3
3ayw,5
5ejk,5
1rm1,2
1ram,1
1ram,2
5ejk,2
5zmn,1
5zmn,2
4mde,1
3cvx,2
1g9z,2
4jcx,1
5e67,2
4bwj,3
4r79,1
2iso,2
2iso,1
2iso,4
5kbj,2
5kbj,3
1wtx,2
3f2b,2
4egz,3
3osn,1
4csa,3
6grd,1
1ttu,3
1bpz,3
1bpz,1
3swm,3
1kx3,4
1kx3,3
5itr,1
5itr,3
4p2h,4
5ui5,2
5ui5,1
1s0n,1
5ef6,1
3q24,2
3f2b,3
3f2b,1
3osn,2
5i44,1
4csa,2
4csa,1
6grd,3
1ttu,2
4z6e,1
4pzi,2
4z7b,2
4z7b,3
5vvj,4
5jjv,2
4oir,8
4oir,4
1pa6,4
4z6e,3
9ick,1
4pzi,1
4oir,5
4oir,7
4oir,1
1pa6,3
4r2c,3
5vl9,3
5x6e,3
4ztj,2
6fb1,6
1pa6,1
6fb1,1
6fb1,2
4b9t,3
4b9t,2
4b9t,1
1qn5,3
6fb1,3
1g9z,5
5dqh,3
4oir,3
4oir,6
1pa6,2
4oir,2
4lz1,3
1z1b,1
1z1b,6
4lvk,3
4lvk,1
5vfx,2
5vfx,3
4huf,2
5tvp,2
5tvp,3
1u8b,2
4lvk,2
1rcn,2
5iik,2
5vfx,1
1rgt,2
4b9m,2
4b9m,3
1u8b,1
4pu4,1
1mjo,2
1mdm,1
3saw,1
2ia6,2
4pu4,2
1mjo,1
1mdm,4
3saw,2
1mdm,2
3saw,3
1mdm,3
5x7x,4
5x7x,5
5x7x,1
2ia6,1
5x7x,2
5x7x,3
2ia6,3
5bpc,3
2efw,2
5ciy,3
5ciy,2
5ciy,1
1zrf,2
5kt3,3
2gij,1
2ajq,1
4qwd,1
2ajq,2
2ewj,1
2ewj,3
4dqy,2
6grb,2
5a0m,1
5a0m,3
5a0m,6
3vd6,1
6grb,1
4dse,1
3vd6,2
3vd6,3
1zqn,2
5tbc,2
5tbc,4
5tbc,1
6grb,3
5a0m,5
5a0m,4
5xfp,2
5xfp,1
4dse,2
4dqy,1
4dse,3
2hdd,2
4dqy,4
2hdd,3
4r8a,4
4r8a,1
4dqy,3
2ewj,2
5tbc,3
3jxy,3
3jxy,1
3jxy,2
3fhz,3
3fhz,1
1zqn,3
1qp7,1
6cr4,2
5fhd,1
4r8a,3
2hdd,1
4r8a,2
4jv1,2
4jv1,1
4yew,2
3nci,3
3pky,2
3uob,3
3uob,1
3pky,1
3pzp,2
3os1,1
3os1,2
3os1,3
5kt7,1
4m94,3
1jj4,1
4yew,1
4rib,1
3snn,1
1hdd,1
1hdd,3
4hj5,1
3pzp,3
5vc9,1
3pzp,1
3os1,4
5vc9,2
5kt7,3
5kt7,2
3v81,2
3v81,1
3nci,2
3nci,1
4rib,2
4rib,3
4rib,4
1hdd,2
4yew,4
3snn,3
3snn,2
3v81,4
3v81,3
4jv1,3
4yew,3
3pky,3
3uob,2
4hj5,2
2y1i,3
4ail,2
2y1i,2
3rae,5
3rae,3
3rae,6
2ram,1
3rae,2
2a6o,2
3jtg,1
3m9m,3
2ih2,3
5kfv,1
2ih2,2
6f58,1
6cqi,1
6cqi,2
2vs8,2
2vs8,1
5vry,4
5j0x,4
3rae,4
5j0x,3
5j0x,2
4enk,3
4enk,2
3m9m,1
6f58,2
3l2r,3
3v72,2
3v72,3
3v72,1
3l2r,1
2vs8,3
5vry,2
5vry,3
5vry,1
4yig,2
4ird,1
4yig,1
8ick,3
3cq8,2
3mgi,4
5kfv,3
3mgi,2
5kfv,2
2vs8,4
1u0c,2
2ram,2
3jtg,3
4enk,1
2hw3,1
5txm,2
6cnq,1
3mgi,3
3mgi,1
2ih2,1
3l2r,2
2vs8,5
5j0x,1
3rae,1
1u0c,3
1u0c,1
2a6o,1
3jtg,2
1f4k,2
4wwc,1
1f4k,3
6cto,3
1qnb,3
1r2z,1
4e9g,3
4xvm,2
3eyz,1
2vye,2
3mr2,3
3mr2,1
4ut0,2
5bpc,1
5bpc,4
5bpc,2
3dzu,2
3dzu,3
3dzu,1
3mr2,2
6cto,4
1qnb,1
2b9s,2
2b9s,5
5dga,1
3hdd,2
3hdd,3
5dga,3
1r2z,3
5txx,4
5txx,2
5txx,1
4e9g,1
4e9g,2
3eyz,2
6cto,1
3eyz,3
4xvm,3
4xvm,1
5txx,3
3dzu,5
3dzu,4
5keb,3
5keb,1
5keb,2
2efw,3
1r2z,2
1qnb,2
2b9s,3
2b9s,1
2b9s,4
5dga,2
3hdd,1
4e0d,1
4e0d,3
5fhd,2
5j0p,3
3av2,3
3av2,2
4a75,1
4pso,2
2puf,2
5j0p,2
5j0p,4
5j0p,1
4i29,2
2puf,1
4qqy,1
6b1s,2
4un9,2
1n6j,4
1ouz,1
1n6j,1
1ouz,3
1ouz,5
1x9w,2
4d8j,2
8ici,2
8ici,3
1x9w,4
8ici,1
6cto,2
6f57,2
6f57,3
6f57,4
6f57,1
2gij,2
4pu4,4
4pu4,3
2efw,1
5kt3,2
5kt3,1
1tv9,3
1tv9,1
3oh6,3
1tv9,4
3oh6,2
1tv9,2
3oh6,1
1zqn,1
3fhz,2
6cr4,1
6cr4,4
5v0l,1
1zvv,3
1zvv,1
1zvv,2
6cr4,3
3vok,1
3sq0,2
4ail,1
2y1i,1
4ail,3
1oh5,2
3oyl,3
1oh5,3
3oyl,2
1rrs,1
1rrs,2
3oyl,1
1oh5,1
4qwd,3
1jj4,2
3sq0,3
3vok,2
3sq0,1
5cbz,1
5v0l,2
5cbz,2
5v0l,3
5v0l,4
4qwd,2
1rrs,3
1qp7,2
5cbz,3
2hw3,3
3oya,1
6cnq,2
5ond,1
5ond,2
1f4k,1
4e0d,2
5zk1,1
4nm2,2
4nm2,1
4nm2,4
6bel,4
1ouz,2
1n6j,3
1x9w,3
1x9w,1
1ouz,4
4i29,1
6bel,2
6bel,1
4nm2,3
6bel,3
1n6j,2
4m94,2
4m94,1
5zk1,3
5zk1,2
4d8j,1
4d8j,3
3av2,5
3av2,4
5e6c,2
5e6c,1
2nqb,1
2nqb,3
2nqb,4
4hf2,3
2dp6,2
3a5t,3
2jej,2
2jej,1
3a5t,2
3oh9,3
4gjr,1
3oh9,1
3ugm,2
3ugm,3
3ugm,1
1bf5,1
1bf5,3
3lsp,2
2gws,2
1unm,2
5clb,1
4uzb,1
4gz2,2
1yrn,2
1yrn,1
3fof,1
5a74,1
5e6c,3
3fof,5
3g6y,1
3fof,3
3fof,4
3fof,2
2es2,2
1t8i,3
4ub3,3
1crx,1
1crx,2
5t01,3
5t01,2
2es2,1
5t01,1
1t8i,1
1t8i,2
1ztg,2
5bt2,1
5bt2,3
5bt2,2
4hf2,1
6eht,2
4ub3,4
4jjn,6
4jjn,1
4ub3,2
4jjn,4
4jjn,7
1yrn,3
2ofi,3
2ofi,1
2is4,1
4qw9,1
1nnj,1
4pd2,1
2ibk,2
4l18,1
4iht,1
4l18,2
2ibk,3
5e6a,1
5e6a,3
5e6a,2
4l18,4
4tup,4
1a1l,1
3x1u,1
1qum,1
5vhv,1
1qum,4
1p3k,2
1p3k,5
1qum,2
1p3k,4
1p3k,1
3po4,2
3t5k,3
3x1u,5
3x1u,2
3x1u,4
3t5k,2
3t5k,1
1qum,3
5vhv,2
5vhv,3
3po4,1
3m9n,2
3m9n,3
5cpi,3
4tup,3
3g9m,3
4tup,2
5cpi,4
3w3c,2
5cpi,2
4aaf,2
3laj,3
3laj,2
4ed2,2
5ugn,1
4ed2,1
3laj,1
4osq,1
4osq,2
2xgq,1
3x1u,3
3po4,3
5odn,1
5odn,2
5odn,3
4ecx,3
4ecx,2
2fvs,2
4ecx,1
5ugn,4
5ugn,2
4ed2,3
5ugn,3
1xbr,2
3val,2
5eh2,2
1jh9,2
2va3,3
3ndk,3
3ndk,2
4rtj,1
5mma,3
3ndk,1
1xbr,1
1jh9,1
5eh2,1
5eh2,3
1rb8,4
1rb8,3
1rb8,1
3val,1
1rb8,2
2c7p,3
4pdi,2
3nh2,2
1wte,2
1wte,1
1wte,3
4unb,2
4unb,4
6fqs,2
3cmx,1
2va3,2
4hje,3
3jpn,4
4hje,1
3cmx,3
3jpn,2
3jpn,3
1awc,3
4reb,4
5t14,1
5nkl,2
3jpp,4
2nqj,1
2nqj,2
4wuz,2
3e41,2
3e41,1
4rdm,3
4rdm,2
4a8k,1
6crc,4
6crc,2
4auw,3
4auw,2
4x4e,3
1wtv,1
5vu7,2
1qrv,2
1n4l,3
2is4,2
5gwk,3
6d0m,2
1nnj,3
6d0m,1
5gwk,1
4bnc,2
4e5z,1
5v1f,2
8icf,1
8icf,2
4phd,4
4phd,1
4phd,3
3wtu,4
4phd,2
3wtu,2
3wtu,5
3wtu,3
1dsz,3
1bf5,2
3lsp,1
5clb,3
5clb,2
4qw9,3
4qw9,2
1n4l,1
6d0m,3
1wtv,2
3bty,3
4tu7,2
3bty,2
4tu7,1
5vu7,3
1qrv,1
2gws,3
2gws,1
1unm,1
2gws,4
1az0,2
2oxv,1
5gke,2
4lmg,1
4fgn,3
4fgn,1
2r2r,2
1mq3,4
2jej,3
4lg7,1
4gjr,2
4nw3,2
4nw3,1
3wvg,2
4lmg,3
5ciz,2
6c1u,1
6c1u,3
3wvg,1
2dp6,1
2dp6,3
6c1u,2
5ciz,1
4fgn,2
2r2r,1
2r2r,3
4lg7,2
3a5t,1
4gjr,3
3oh9,2
4usg,2
4usg,1
5ciz,4
5ciz,3
5hrf,2
4lmg,2
5gke,3
1az0,1
5gke,1
2oxv,2
5hrf,1
4uzb,3
4uzb,2
5l1j,3
5l1j,2
4gz2,1
5l1j,1
4rdm,1
1mjp,2
5d46,1
4ebc,3
4yd2,2
4ebc,1
4ebc,2
4yd2,3
4rq0,4
4rq0,2
4rq0,3
2nqb,2
2nqb,5
4hf2,2
4kb1,2
4kb1,1
6eht,3
6eht,5
1qpi,3
6eht,4
1qpi,1
1qpi,2
1rzt,1
2ofi,2
6eht,1
4ub3,1
2pi5,1
4jjn,2
4jjn,5
2pi5,2
4jjn,3
3g6y,2
4k4h,1
4z2c,4
5d46,2
5d46,3
1r4r,1
1r4r,3
5w9s,2
2dpu,1
2dpu,3
4x0g,1
2w8k,3
2w8k,2
1z1c,1
3b39,1
3g00,2
2evf,3
2evf,2
3rbe,1
1ga5,3
3ulp,1
1xsl,1
4fjx,2
3g00,1
3g00,3
3t5h,3
1qnc,1
4fk0,3
4fk0,2
5t14,2
3jpp,3
5nkl,1
1d8y,1
1d8y,2
2c7p,1
3nh2,1
3mgs,6
4xiu,3
4xiu,2
4xiu,1
3mgs,2
3mgs,3
3mgs,1
2c7p,2
5hk3,2
4pdi,1
4pdi,3
5hk3,1
3c2m,4
3q0c,1
2xe0,4
6en1,3
1cf7,4
1pp7,3
1pp7,2
5kfz,1
5thg,3
6asb,2
5thg,2
2xe0,2
4wuz,1
6fqs,4
2va3,1
4rtj,2
5mma,2
5mma,1
4hje,2
3jpn,1
5v0e,2
1r7m,3
2ajq,3
2ajq,4
5wvw,2
4cch,2
4cch,3
4k96,3
5ean,2
5dtd,2
5dtd,3
3kde,3
3zp5,2
3kde,2
4x4b,3
3kde,1
4x4b,1
4a0a,4
3zp5,1
4x4b,2
3zp5,3
1q3f,1
3an2,5
1q3f,3
4a0a,2
4a0a,1
1q3f,2
3an2,1
4a0a,3
3an2,4
3an2,2
3udg,2
3hw8,3
3hw8,1
4du4,1
4oip,8
4oip,4
4oip,7
3cwa,3
3g6r,2
4z5t,1
4dpv,1
4du4,2
4du4,3
3an2,3
4dpv,2
5bs8,1
5bs8,3
4z5t,5
2gig,1
2gig,2
3udg,1
5dlj,3
5dlj,2
5dlj,4
5dlj,1
3sqi,2
4z4q,4
4z4q,3
4irk,2
4irk,1
4dl3,1
1p3f,2
2c62,2
2c62,1
4z4q,5
2v6e,3
4z4q,2
3lzi,3
3lzi,1
1zjn,4
1zjn,3
1p3f,1
4dl3,2
4mte,3
4q8e,2
2v6e,2
4q8e,1
3lzi,2
4oiq,2
4z4q,1
1zjn,2
4wu9,2
4jcx,2
4r79,4
5dg8,3
5e67,1
3jr9,3
4bwj,2
3jr9,1
4bwj,1
4wu9,6
4wu9,5
5e67,3
1rm1,1
8ich,2
4wu9,1
2euz,2
2euz,3
8ich,3
3jr9,2
4r79,2
4r79,3
5dg8,2
5d5v,3
5d5v,1
2oaa,3
2oaa,2
5d5v,2
2oaa,1
5hlk,2
5hlk,3
4r8p,7
4r8p,1
5hlk,1
4r8p,6
4r8p,5
4r8p,2
4r8p,4
4un9,4
4un9,3
4r8p,3
4r8p,8
3o1v,2
3o1v,3
2xsd,1
2xsd,2
2xsd,3
5e3o,3
5e3o,1
4qwe,3
4x5v,2
1qn5,2
1h9d,3
5v1g,2
5v1g,3
1bdh,2
2rdj,1
4lvl,2
1dh3,2
4rpx,2
4rpx,3
4rpx,4
4k4h,3
3jpp,2
3jpp,1
2nqj,3
5zln,3
4z2c,1
1awc,4
4reb,1
5nkl,3
1zay,1
1zay,2
2xgq,2
4osq,3
1awc,2
4reb,2
4reb,3
1awc,1
4x4i,1
1mwi,2
1mwi,1
3av1,4
3av1,5
3av1,2
4hc9,2
4rq5,2
