pdb_id,entity_id
4rq5,4
4rq5,1
4rq5,3
4hc9,1
4hc9,3
1crx,3
1crx,4
1yrn,4
3g6y,3
3fof,6
1t8i,4
5vhe,2
5a74,3
5a74,2
5vhe,1
1ztg,1
3m9n,1
3g9m,1
4tup,1
3w3c,3
3g9m,2
5cpi,5
5cpi,6
3w3c,1
5cpi,1
4aaf,1
2fvs,1
2xgq,3
4fk0,1
5t14,3
6fqs,3
6fqs,1
4unb,1
3cmx,2
1p3k,3
1a1l,3
1a1l,2
4wuz,3
2up1,1
2up1,2
4unb,5
4unb,3
3qev,2
3qev,3
3lwi,1
4skn,1
1ytf,2
1ytf,1
1ytf,6
1ytf,5
1ytf,4
1ytf,3
5l0m,3
5l0m,2
5l0m,1
9icy,2
9icy,1
1zr2,3
1zr4,1
1zr2,1
4fbu,1
4p0r,5
3khr,2
3cbb,3
5a72,1
3qz7,2
3qz7,3
3cbb,1
3qz7,1
3cbb,2
3khr,1
2xma,2
3gp1,1
3gp1,2
2xma,1
4ihv,1
4mtd,2
4ihv,3
5mg7,1
5l1i,3
4gz0,2
5l1i,2
4gz0,1
1vrl,2
5l1i,1
1vrl,1
3vag,2
1vrl,3
1p5w,1
5um9,2
5um9,3
1rtd,3
5um9,4
1wtw,1
1ynw,1
1ynw,3
1ynw,4
1ynw,2
1jmc,1
1jmc,2
3vag,1
2o8b,2
5yx2,3
5yx2,2
5yx2,1
1wtw,2
3lwi,2
5b33,4
1ku7,2
5b33,2
4xq8,3
4xq8,1
4rtl,3
1mtl,1
4rod,3
4rtl,1
3px0,2
1xvr,1
4rtl,2
1xvr,2
1mtl,2
2wtu,1
2heo,1
2heo,2
5vu9,1
3p57,3
3rjk,4
3rjk,1
6erq,3
4aik,3
5a72,2
4aik,2
6erq,1
6erq,2
4q10,3
1pt3,1
6erq,4
3u60,3
3u60,4
3u60,2
3u60,5
1lwv,1
1rnb,2
4k4i,3
4k4i,1
1bgb,2
1vtg,2
1vtg,1
4k8z,3
4f1h,2
4f1h,3
3sar,1
3azn,1
3azn,4
3azn,3
3k5l,1
1rnb,1
4k4i,4
4k4i,2
4p0r,2
3px4,1
4qlc,2
4qlc,4
4qlc,5
4oqb,2
2pub,1
1zzj,2
4e7j,3
6a5n,3
4c2u,3
6a5n,1
4c2u,2
2hoi,1
2hoi,2
4nlg,1
6a5n,2
4nlg,3
4nlg,2
1omh,1
9mht,1
1u49,1
3veb,3
5j2y,2
5j2y,3
5j2y,1
5w43,3
1emh,1
1h88,2
4e10,2
4e10,1
5t2w,1
5db7,3
5db7,2
5db7,1
1xf2,1
1xf2,3
1xf2,2
1vol,1
1dc1,2
3qet,1
5tyd,2
5tyd,4
5tyd,3
5wwc,1
5wwc,2
5iwi,3
5iwi,1
5iwi,5
5iwi,4
1xvk,1
1vol,3
3i8d,1
1vol,2
1n6q,1
1n6q,5
5oqo,3
1n6q,4
5oqo,1
5oqo,2
9icn,2
2f5p,1
1n6q,6
1n6q,2
5ink,1
4iqj,3
5k17,2
1zjm,3
1zjm,1
3mht,1
1jkq,2
1jkq,3
9icn,1
4g7h,5
2f5p,2
2f5p,3
1qsy,1
1pji,2
3jrd,1
3wpd,1
1oe5,2
1oe5,1
2nra,3
5x07,1
1lv5,1
1lv5,3
3q3d,2
1dew,1
3sm4,1
1lv5,2
1oe5,3
3sm4,2
5x07,3
5x07,2
3sm4,3
4una,3
4una,2
4una,4
3v9s,2
4una,1
2bcv,2
1vkx,2
1m5r,3
1vkx,3
1vkx,4
1p3b,4
1p3b,2
4n47,1
1p3b,3
1p3b,5
4n47,3
4fm2,2
4fm2,1
5b24,2
3oqg,2
3oqg,1
3oqg,3
2bcv,4
1vkx,1
1m5r,1
1p3b,1
5v05,2
5v05,3
5v05,1
5b24,1
3v9s,1
1m5r,2
2bcv,3
2bcv,1
4r2q,1
4tus,3
4tus,4
4x0p,2
2r8h,2
1sl2,2
4j01,1
1xhv,2
3wvh,2
5w6q,1
5ybb,3
5ybb,4
4x0p,3
2fd8,1
1xhv,3
1sl2,1
1rfi,2
2wj0,3
4l0z,2
4l0z,1
3hos,3
4ez9,2
3uiq,1
2rba,2
2rba,3
6dww,3
5yv4,2
1qpz,1
1qpz,2
5yv4,1
1nop,3
1r4i,1
8icz,3
1nop,1
5d4r,1
1nop,2
1r4i,3
3ufd,1
3ufd,2
3ufd,3
2puc,1
4g3i,2
1ig7,3
3kk3,1
4qgu,1
5yws,1
2opf,1
2opf,3
5ke7,3
5ke7,1
3jrb,1
5ke7,2
1ruo,1
4a09,2
1m07,1
4a09,1
3bjy,3
2opf,2
5yws,2
4j2b,1
6crb,1
6crb,2
4yit,3
4lvi,3
3qei,3
2ezv,1
2fjv,1
2ezv,3
2fjv,2
4crx,1
4crx,2
2fr4,2
2fr4,3
5dbc,2
5dbc,3
5dbc,1
1glu,1
1glu,2
5u2t,3
1ruo,3
1a1i,2
5j2i,2
2hhv,2
2hhv,1
6ctv,4
6ctv,3
4c8o,1
3waa,3
3waa,2
4r2s,2
4c8o,2
4dsl,2
4dsl,3
2ge5,1
3ogd,1
4fj9,2
1wb9,2
2fvr,1
1d0e,2
4rq1,2
3wph,1
2fvr,2
5d9i,2
4guq,1
7mht,1
3in5,3
3rh4,3
3rh4,1
6amo,3
6amo,2
5gkf,3
1k4t,1
1k4t,2
6cr9,4
1k4t,3
1k4t,4
5b0y,3
5b0y,5
5b0y,2
4ed8,2
4ed8,3
4ed8,1
5b0y,4
5kl5,1
3e40,1
1cl8,1
3pw2,3
3pw2,1
5vmv,2
3g6x,2
5vmv,1
5tw1,6
5tw1,7
5jlt,2
3g6x,1
5tw1,3
5tw1,2
3v9x,2
5w9q,2
5w9q,1
4rq1,4
1d0e,1
7mht,3
4p9u,2
4rno,2
4zpr,4
4tuq,2
4tuq,3
4tuq,1
3qnn,3
2xqc,1
2xqc,3
1fjx,1
3qnn,2
1cl8,2
5tw1,5
2z70,1
3d0p,1
3jrh,2
5hri,4
2z6a,2
4f3o,1
1jb7,2
3ih7,2
5jxy,1
5jxy,2
3oha,1
3oha,3
4a08,3
4a08,4
5d4r,3
3oye,3
8ico,3
5tyy,2
5tyy,1
4r2q,3
4r2q,2
5v04,3
5v04,2
5v04,1
4l0z,3
4ez9,3
2rba,1
6dww,1
2f5o,3
2f5o,2
2f5o,1
3bm3,1
5d4r,2
3bm3,2
8icz,2
8icz,1
3bm3,3
1r4i,2
1ng9,2
3sq1,1
3sq1,3
4bhk,2
4bhk,3
1p71,1
3v7j,3
3v7j,1
3ksb,1
3ksb,3
5cr0,1
3ksb,2
3ksb,4
5keg,1
2q2k,2
2o59,2
4e54,3
4e54,4
5eyb,2
5eyb,1
1sl2,4
1sl2,3
3wvh,1
5keg,2
4kyw,2
4e54,1
4kyw,1
5eyb,3
4lvi,2
4lvi,1
2ahi,2
3qei,2
3qei,1
2ezv,2
2fr4,1
2fjv,3
4j9q,3
4j9q,2
3gyh,2
1ruo,2
5u2t,1
5u2t,4
5u2t,2
6crb,4
4j9q,1
5dbc,4
3gyh,3
3gyh,1
2fl3,1
2fl3,2
1u78,3
1hw2,3
4yg1,2
4yg1,3
6dx0,3
2fld,3
2q2k,1
2fld,2
2o59,1
2fld,1
4e54,2
1hw2,1
6dx0,1
1oe4,1
6bce,2
6bce,1
1oe4,3
6bce,3
2wb2,1
1u78,1
4yg1,1
2wb2,3
1rfi,3
4ov7,2
4ov7,1
4ov7,3
2ahi,1
5haw,2
5haw,1
3bjy,2
3bjy,1
3jrb,2
3jrb,3
5haw,3
4zm0,2
4dtn,3
4qz8,3
3bie,1
1q9x,2
6b0r,3
1q9x,3
5x6h,2
8ico,2
8ico,1
5tyy,3
5tyy,4
5dbb,1
5dbb,2
1kx4,2
5w2a,3
1rbj,1
1rbj,2
5ybb,2
4u7c,2
4u7c,3
1b72,4
3gdx,4
4u7c,1
3gdx,2
3gdx,3
3gdx,1
4lzg,3
4qep,1
2qhb,1
2qhb,2
4bul,1
4bul,2
4bul,3
4m0a,2
4m0a,4
4b9s,2
7icv,2
5yut,2
4qz8,2
4b9s,3
4b9s,1
4qz8,1
5yut,1
3s3o,2
5fmp,1
5x6h,1
2wj0,1
2r8h,1
4j01,2
1xhv,1
2wj0,2
2fd8,2
4tus,1
4x0p,1
4tus,2
2r8h,3
4nca,3
4nca,4
3jps,2
3jps,1
3jps,4
1p4e,5
1p4e,4
5yj3,3
3c1c,5
3c1c,1
3c1c,4
3c1c,3
3waa,5
3waa,4
3waa,1
1l2b,2
3s6i,1
4fzy,1
4uno,1
3u6d,3
4a8y,2
3sse,2
3sse,3
3sse,1
5yj3,1
3c1c,2
5vs0,2
5vs0,3
5vs0,4
3il2,2
4rq4,3
4a8y,1
4rq4,2
4rq4,1
4rq4,4
6ctv,2
6ctv,1
4c8o,3
2ypf,2
5cpj,6
5cpj,2
4oio,6
4oio,5
3wvp,3
3wvp,4
3wvp,1
2han,2
2han,1
2han,3
5mpf,1
1tqe,4
1tqe,2
1tqe,3
5cpj,5
2ypf,1
5eea,3
5eea,2
5eea,1
2ypf,3
5cpj,1
4oio,2
5j2i,3
5j2i,1
1tqe,1
4fzy,2
4fzy,3
4r2s,3
4r2s,1
3kqk,1
3u6d,2
3u6d,1
1l2b,1
1l2b,3
1l2b,4
1a1i,1
1a1i,3
5j2i,4
3s6i,2
3s6i,3
2hhv,3
5dui,2
3l1p,1
4xpc,2
4xpc,1
5yj3,2
5nw5,1
4m3y,3
5zko,2
5zko,1
1jft,1
4m3y,1
5vs0,1
5nw5,2
1jft,2
3iv5,3
3iv5,1
5dui,1
3l1p,3
3l1p,2
5cg9,2
5cpj,4
5cpj,3
4oio,7
4oio,4
4oio,3
4oio,1
2han,4
1w36,4
1pp8,2
1pp8,1
3fmt,2
4dtn,2
4dtn,1
4ne1,4
4ne1,2
4z58,1
4ne1,1
4ne1,3
7icv,1
3bie,3
7icv,3
1q9x,1
3bie,2
3s3o,3
3s3o,1
6b0r,1
6b0r,2
4c8k,3
4c8k,1
3dfv,1
5w6q,3
5ybb,1
1b72,1
1b72,2
1b72,3
5fmp,3
5fmp,2
1o3q,2
3fmt,1
4c8k,2
3dfv,2
2bnz,2
2bnz,3
3l4k,3
3l4k,4
3bam,4
3l4k,1
5cr0,3
2wiz,1
5trd,3
4ric,2
5trd,1
4z58,2
5cr0,2
1ng9,3
1ng9,1
4nlz,1
4nlz,3
4nlz,4
3sq1,2
5w6q,2
4lzg,1
2qhb,3
4lzg,4
4qep,2
4qep,3
4lzg,2
3v7j,2
4nlz,2
2nol,3
2geq,2
2nol,2
4j2e,2
4j2e,1
1f66,2
4j2e,3
4fj5,2
4dtp,2
4fzx,2
1z1g,7
1k82,2
1k82,1
4ztz,3
2wbs,3
1hjc,2
3rek,4
5xsk,1
1tk0,3
1tk0,4
5xsk,3
1tk0,2
3cmw,2
3po5,2
3d6z,1
3d6z,2
4uqg,1
6fj5,1
5ay8,5
5ay8,4
2c6y,2
2c6y,1
4m8b,1
2wbs,1
1hjc,1
4ztz,4
3cmw,1
4ztz,1
1esg,3
5cg8,3
1esg,2
5cg8,2
1esg,1
5cg8,1
1tk0,1
1f66,1
6fb8,2
6fb8,3
1nk8,3
3e00,5
3e00,2
1g38,2
1g38,1
3rzl,3
5txn,3
3mzh,1
5ity,2
4rtk,1
4kle,3
5j2n,4
2c5r,1
2c5r,3
2c5r,2
5av6,2
1jj6,2
2hvi,1
2hvi,3
1jj6,3
3mkz,2
4kle,4
5j2n,3
5av6,3
5av6,4
5av6,5
5av6,1
2hvi,2
4dsj,1
5iwm,2
2w9a,3
2w9a,1
3mip,2
4un7,4
4un7,3
1drg,1
1drg,2
1drg,3
3gpx,2
3gpx,3
3gpx,1
4dsj,3
5iwm,4
5iwm,3
5iwm,1
1cez,3
1bp7,3
1mw8,2
3w98,1
5kse,2
5kse,3
5kse,1
5dfj,2
3g0r,2
3g0r,1
5dfj,3
5cmx,1
4gxi,2
5cmx,3
4gxi,1
5cmx,2
2erg,1
5wo0,4
5wo0,1
3hzi,2
6f59,2
2uvu,1
4g83,1
4qqz,1
3eeo,1
4uus,3
4u0y,2
4uus,1
4u0y,1
4pog,2
4dm0,2
3g0r,3
2p5g,1
3lk9,4
4pxi,2
3w98,3
5kse,4
4ecq,1
5dfj,1
4un7,2
4dm0,3
2p5g,2
4dm0,1
3lk9,1
4pxi,3
2p5g,3
9ant,2
2zke,3
9ant,1
9ant,3
2zke,2
5z2t,2
5z2t,1
1evw,4
4fj5,3
4dtp,3
3rej,3
1y6g,2
3rej,1
1c8c,1
4ymn,1
5f7q,1
4ymn,2
3epi,1
5hrk,2
5frn,3
4cei,2
5d3g,3
3q8r,2
3q8r,1
5d3g,1
3k59,1
4cei,3
2y1j,3
4cei,1
2y1j,1
2y1j,2
3q8r,3
2d5v,1
2d5v,2
2d5v,3
3c2l,1
3c2l,2
5th3,4
5th3,1
5th3,2
3c2l,4
4e7h,2
2wty,3
1y6g,3
1gd2,2
4fzx,3
4dtp,1
1z1g,6
4fzx,1
3rej,2
3rej,5
3rej,4
1c8c,2
9ica,2
9ica,3
1z1g,4
5cdm,2
5cdm,3
1le9,1
1le9,3
1le9,2
1le9,4
4r2r,2
3on0,2
5cdm,4
5cdm,1
9ica,1
1k82,3
4fj5,1
1z1g,5
1z1g,3
1z1g,2
1z1g,1
4r2r,1
4r2r,3
3on0,1
2wty,1
1evw,5
1gd2,1
1hlo,3
1hlo,2
5x6d,2
5k97,1
1hlo,1
6ctu,4
5yty,3
1yfl,1
1yfl,2
3foe,2
3foe,4
4dsj,2
3mip,1
4yfh,2
6ctu,2
6ctu,1
6ctu,3
3foe,6
3foe,5
3foe,1
3exj,2
5l1k,1
2ypa,5
2ypa,3
2ypa,2
4r28,1
4m3x,1
5t8d,2
5e6b,1
3v6k,1
3exj,1
5t9j,4
5t9j,5
5t9j,2
1gu5,2
1gu5,3
8ica,1
8ica,2
1ph6,1
1ph6,4
4hj8,1
6dt7,1
4j8x,3
4j8x,1
4j8x,6
4j8x,5
4j8x,2
4evv,1
4evv,2
4evv,3
1sc7,1
1sc7,2
1sc7,3
4irc,1
5t9j,3
5t9j,1
1gu5,1
1ph6,2
5itx,2
1p3l,4
1p3l,5
5itx,3
1p3l,3
1p3l,2
6dt7,3
6dt7,2
5gkr,3
4guo,3
4pw7,3
9ics,3
1zqj,3
2np6,3
6gn7,1
4glx,1
4mgt,1
4mgt,3
1l3u,1
6m7v,2
6m7v,3
4g4n,1
4glx,2
4glx,4
2np6,1
1hf0,3
4g4n,2
6m7v,1
4glx,3
4mgt,2
5gkr,1
5gkr,2
4iwr,2
4pw7,1
4guo,1
4guo,2
4b23,1
4q45,3
9ics,1
1fos,1
1fos,2
4ejy,3
1fos,3
4ejy,2
1fos,4
3gxq,3
9ics,2
4q45,2
4q45,1
1zqj,2
1zqj,1
1hf0,1
4g4n,3
4ejy,1
3gxq,2
3gxq,1
2np6,2
6gn7,2
6gn7,3
1hf0,2
3khh,2
5hlh,2
5x6d,1
5x6d,3
3lwl,1
2nof,2
9icb,2
4jv2,1
5hlh,1
9icb,3
3khh,3
4jv2,3
9icb,1
8ica,3
3hqg,2
4g0w,2
5k97,5
5k97,2
5k97,4
5k97,3
4z3a,3
4g0w,1
3khh,1
1by4,3
1by4,2
1by4,1
5u91,3
5u91,2
2nof,1
2noz,1
2noz,2
5u91,1
3lwl,2
2wiw,1
3lwl,3
2noz,3
4jv2,2
1w7a,2
3hqg,1
1w7a,1
3s3m,2
3s3m,1
3s3m,3
1cez,1
3spd,1
3s9h,1
2r8g,3
2r8g,2
2r8g,1
3hzi,1
2erg,2
5wo0,3
5wo0,2
4mf2,1
4mf2,4
4mf2,2
4mf2,3
3lk9,3
3lk9,2
4pxi,1
2zke,1
5z2t,3
1mw8,1
4ecq,3
3w98,5
3w98,4
3w98,2
4ecq,2
4dqq,2
3gq3,1
3gq3,2
4dqq,1
4cis,2
4cis,3
4cis,1
2w9a,2
3mip,3
4yfh,3
1jey,2
1jey,4
1jey,1
1jey,3
5dac,2
4yfh,1
5yty,1
5yty,2
3foe,3
4lq0,1
1kln,1
4yr2,2
7icj,1
7icj,3
4wu8,1
5hrl,4
5hrl,2
4wu8,2
4wu8,5
4wu8,6
6bow,3
6bow,1
1vs2,2
2hap,3
2hap,1
4z5h,1
4yr2,3
4yr2,1
1kln,3
4lq0,2
1bp7,1
2hap,2
4s04,1
4s04,2
1g3x,1
5n9f,2
6byy,1
6byy,3
2pfn,1
6byy,2
2pfn,2
2pfn,3
3igl,2
3igl,1
2isz,1
4dqq,3
2isz,3
1suz,1
2isz,2
4pw5,2
4pw5,1
4pw5,3
3gq3,3
4rq7,2
5hdn,1
4rq7,3
3w96,2
4rq7,1
6ct9,2
2x6v,2
2d45,1
1skm,3
1skm,1
4aad,1
4aad,2
2nof,3
5fhe,1
5ds4,3
2x6v,1
2d45,2
1cit,2
1io4,1
1io4,3
4i7y,3
1ua0,3
4i7y,2
4i7y,1
5n9f,1
1ph6,3
1p3l,1
4hj8,2
4j8x,4
4irc,3
1sc7,4
5t00,2
4irc,4
5zen,2
5zen,3
5zen,1
6gis,3
6gis,2
2dwl,1
2dwl,2
5bpi,2
5bpi,3
2is6,2
6gis,4
2is6,1
4b23,2
3i49,2
4b23,3
3i49,1
4pw7,2
4iwr,3
4iwr,1
6gis,1
5bpi,1
1qn3,1
6cro,2
5t00,1
5t00,3
3u6m,1
2ypa,4
1dct,2
1dct,1
2zkd,1
4nm6,1
2zkd,2
4qzg,2
4qzg,3
4qzg,1
2zkd,3
5l1k,3
3u6m,2
4gxi,3
4gxi,4
3osf,2
3osf,3
4g83,2
3t79,4
3osf,1
3hzi,3
1cit,1
1cit,3
1io4,5
1io4,4
1ua0,2
1ua0,1
5dac,3
5dac,1
3u6m,3
6cr8,1
2ypa,6
5l1k,2
6cr8,3
4ym6,1
4yph,3
4m6f,3
4uaw,4
4m6f,1
4uaw,1
4uaw,2
4m6f,2
5f9l,2
5f9l,3
5w0u,3
5w0u,2
5f9l,1
5w0u,1
4xxe,2
1p34,1
5hrt,2
1p34,3
1p34,5
4xxe,1
1p34,4
1p34,2
5hrt,1
2r5y,3
5kff,3
2ypb,4
1m0e,3
4eyi,1
2ypb,2
4j2d,2
4j2d,1
3uvf,3
2c7q,1
1zqg,2
1zqg,1
4fm9,1
1rc8,1
1seu,4
1seu,2
1seu,1
1seu,3
5ulx,1
5ulx,2
4xlq,5
3zh2,2
4xlq,2
5x6g,1
1s97,2
3ut9,2
3ut9,3
5i50,2
5uhf,6
5uhf,1
5uhf,3
3pw5,2
3pw5,1
5zjs,1
5zjs,3
5crj,2
5zjs,2
5lcm,2
5v1o,1
5kfa,1
3ut9,6
3ut9,4
3ut9,1
5uhf,5
5uhf,7
3pw5,3
5i50,3
5uhf,4
5uhf,2
5lcm,3
5v1o,2
4qzi,3
4qzi,1
5v1o,3
5v1o,4
4yph,2
4yph,1
4uaw,3
1zs4,1
5gse,5
5deu,2
5deu,3
5deu,1
1zs4,2
5gse,1
5gse,3
5gse,2
1ijs,1
1ijs,2
5kfa,2
3ut9,5
5i50,1
3go3,1
5gse,6
3go3,2
5zjs,4
3a46,2
5crj,3
3a46,3
5crj,1
3a46,1
5lcm,1
4qzi,2
3exj,3
2xcr,3
4kll,1
1bpx,3
3jr4,1
3spl,3
3spl,2
3fsi,2
3fsi,1
5wn2,2
5wn2,3
5wn2,4
5cdq,2
5cdq,3
5cdq,1
2vs7,3
4gcl,2
5kfd,2
5clv,2
5clv,1
2owo,1
2owo,4
1l1t,1
3q23,2
4ff4,1
4g4q,3
3mgp,1
4g4q,2
5cqq,1
4fjh,3
3irr,2
5l6l,3
8ics,2
1skn,1
5l6l,4
1skn,3
9icq,1
2kzm,2
5kfd,3
1l1t,2
2owo,2
1l1t,3
2owo,3
1wet,1
3qmd,1
1wet,2
3pw0,1
3brg,2
4a0l,4
4a0l,5
3qmd,2
3pw0,2
3qmd,3
4ds4,1
4ds4,2
4ds4,3
3pw0,3
3q23,1
4gcl,1
2kzm,1
5kfd,1
1pfe,1
4lz4,2
4lz4,1
3igk,2
3g6t,1
3igk,1
3gpp,2
3gpp,3
1sa3,2
4bac,4
4bac,3
4bac,1
3ldy,2
4x0q,1
1au7,2
3rnu,2
4aab,2
4aab,1
3rnu,1
4c2u,1
5iio,3
4x0q,2
4x0q,3
1au7,1
1au7,3
4kpy,1
4kpy,4
5eg6,1
4e7j,2
3gpu,3
3gpu,1
5k5h,3
3d6y,2
3zvn,1
5k5h,1
4j9o,3
4dwi,2
5ze1,9
5ze1,7
5ze1,3
4rzr,2
5ze1,1
1ubd,2
1eo4,1
2hoi,3
4dwi,1
5iio,1
5iio,2
5iio,4
5ze1,2
4rzr,1
3zvn,2
3d6y,1
5k5h,2
3qlp,2
6ctt,4
6ctt,1
3qlp,1
1t2k,5
1t2k,3
1jgg,2
1l5u,3
1akh,4
4hyk,1
1unj,1
1d66,2
6ctr,3
5k58,2
1hi0,1
2zkf,3
2zkf,1
5odl,2
4gfb,3
3wtw,5
2jg3,1
4r24,2
4qeo,2
4qeo,4
4qeo,3
4a0l,3
4a0l,2
7icr,2
4mzr,2
1bdx,2
4mzr,3
5cl5,2
1d66,1
4xzf,1
4qeo,1
4r24,1
6ctr,4
6ctr,1
4xzf,2
4a0l,6
5cl5,3
5cl5,1
1d66,3
6ctr,2
4osi,3
4osi,1
4dtu,3
3cw7,1
3cw7,3
3u3w,3
3u6f,1
3cw7,2
3u3w,4
3u3w,2
4mzr,1
4hyk,3
4hyk,2
2fdk,2
1mhd,1
5egb,2
5egb,1
1mhd,2
1mhd,3
1bdt,2
1bdt,1
6dt1,4
6dt1,1
2fdk,1
4kpy,3
5eg6,2
5eg6,4
4e7j,1
3gpu,2
3rnu,3
4aab,3
5eg6,3
4e7j,4
4yov,2
5w36,1
4r2p,2
4r2p,1
5w36,2
5uug,1
4r2p,3
3ugp,1
3ugp,2
4yov,1
5uug,3
5uug,2
1s9k,5
5ego,2
1s9k,3
3gnb,3
4kpy,2
3c5f,3
3c5f,1
3c5f,2
5vrw,2
5vrw,3
5vrw,4
4iri,3
5tyd,1
5vrw,1
4iri,2
4iri,1
3qet,3
1kix,1
3c5f,4
3oda,1
3rzm,1
4oto,1
4ni9,1
5vpf,2
3klg,2
5vpf,1
4oto,3
1tk8,3
1tk8,4
1tk8,1
3klg,1
3oda,2
3rzm,3
3rzm,2
3g6v,2
1xvk,2
5d2s,2
3cwt,1
3cwt,2
5d2s,1
3cwt,3
3azm,3
3azm,5
6bd0,2
6bd0,3
6bd0,1
3azm,1
3azm,4
3azm,2
5b24,5
5iwi,2
5b24,3
5b24,4
2pfo,2
5kbd,3
5kbd,1
3ktq,3
3g9i,2
3g9i,3
2ago,1
2ago,3
1zqo,3
1zqo,2
1zqo,1
2ago,2
1ig7,2
8icm,2
8icm,1
1v15,1
4yir,4
5vi0,3
5kbd,2
3ktq,2
3ktq,1
3g9i,1
4g3i,3
4g3i,1
8icm,3
4ub4,1
5j2d,3
4ub4,4
5j2d,2
4ub4,3
5j2d,4
4ub4,2
5j2d,1
1v15,2
4yir,1
2prt,2
2prt,1
2prt,3
6gcf,1
2i06,1
5xf6,1
2pfo,4
4yir,3
4yir,2
1ig7,1
5xf6,6
5xf6,5
5xf6,2
5xf6,3
7icu,3
7icu,2
2bsq,1
2bsq,4
6dt1,2
2o6m,2
6dt1,3
7icu,1
2bsq,2
2o6m,1
2bsq,3
2i3p,3
2i3p,1
2i3p,2
4j1j,2
4j1j,1
1omh,2
1u49,3
3veb,1
5egb,3
9mht,3
1s9k,1
1s9k,2
1bdt,3
1s9k,4
5ego,1
5ego,4
5ego,3
5kg5,1
9mht,2
1u49,2
3veb,2
5kg5,3
3gnb,2
5kg5,2
3gnb,1
1p47,1
1p47,3
2xhb,1
1rvc,3
1rvc,2
3gpl,1
2i06,3
2i06,2
4mfc,2
4mfc,4
4mfc,1
5vza,3
5vza,4
4n47,2
4fm2,3
3isd,4
3isd,2
5xf6,4
2pfo,3
2pfo,1
2xhb,2
1p47,2
1rvc,1
5vi0,1
5vi0,2
3rax,3
3qz8,3
3rax,1
3qz8,1
3qz8,2
6fbi,3
3gpl,2
6gcf,2
6gcf,3
4mfc,3
3isd,3
3isd,1
6fbi,2
6fbi,1
3rax,2
1eo4,2
3klg,4
3klg,3
4j9o,1
1f2i,2
4oto,2
4j9o,2
1f2i,1
4rzr,3
5ze1,6
1ubd,3
1ubd,1
5vpf,4
5vpf,3
4ni9,2
1tk8,2
1fn7,2
4qqw,2
6dfy,1
4qqw,1
3gna,2
2dy4,3
2f8x,2
4gxk,2
4fjm,2
4fjm,1
1w0t,2
4x4g,3
4x4g,1
1nk9,1
1nk9,3
4ed1,2
4ofh,1
1emj,1
1emj,2
4kaz,1
3gq5,1
2w42,3
3v6d,3
4ofh,2
4ofh,3
1emj,3
4kaz,2
3gq5,2
3lsr,1
4ed1,3
4ed1,1
3o1t,3
3o1t,2
3qeb,1
1zqi,1
1zqi,2
1zqi,3
3sq2,3
1t03,1
1t03,5
3d70,1
2dy4,2
3d70,2
2f8x,1
3qeb,3
3qeb,2
3sq2,2
3sq2,1
5g35,3
5g35,2
1j5o,1
1fn7,1
1j5o,2
4xls,8
3o1t,1
1t03,2
1t03,6
5g35,1
1fn7,3
1t03,4
1t03,3
6dfy,2
6dfy,3
3gna,1
3gna,3
2dy4,1
1xpx,3
7icl,2
2q10,2
1eyg,2
2q10,3
5j0u,1
1xpx,1
5btg,3
